news_outlet;provenance;query_keywords;creation_date;last_modified;crawl_date;author_person;author_organization;news_keywords;content_title;content_description;content_body;Fake News;Extreme bias;clickbait;credible;
kurier;https://kurier.at/chronik/niederoesterreich/st-poelten-drei-frauen-eine-leidenschaft/400954394;ns, lockdown, us, ss, schi, corona, sp;27.06.2020;nan;24.10.2024;27.06.20, 09:06;;;St. Pölten: Drei Frauen, eine Leidenschaft;Fotos auf Leinwand: Ein Fotografinnen-Trio aus NÖ hat ein ganz besonderes Geschäftsmodell entwickelt.;Sie verbindet die Liebe zur Natur, das Gespür für einzigartige Momente und die Freude, das alles mit anderen zu teilen: Daniela Matejschek, Julia Pfeiffer und Elisabeth Scheich sind Fotografinnen aus Leidenschaft. Das Besondere an ihren Werken ist, dass man sie nun auf Leinwand kaufen kann.;;;;;
kurier;https://kurier.at/chronik/niederoesterreich/st-poelten-neuer-ring-um-die-altstadt-geplant/401035541;politik, europa, ns, us, ss, sp;17.09.2020;nan;24.10.2024;17.09.20, 18:27;;;St. Pölten: Neuer Ring um die Altstadt geplant;Der Promenadenring soll neu gestaltet werden. Die Bürger sollen bei den Planungen mitreden dürfen.;Die Stadtverantwortlichen sind sich einig: Der Promenandenring, der vom Bahnhof über die Julius-Raab-Promenade und den Europaplatz bis zur Dr.-Karl-Renner-Promenade und zum Neugebäudeplatz führt, entspricht nicht mehr einer modernen Stadtgestaltung.;;;;;
kurier;https://kurier.at/chronik/niederoesterreich/mordversuch-an-stiefvater-zwei-komplizen-verhaftet/401386845;ns, us, ss, schi, sp;19.05.2021;nan;24.10.2024;19.05.21, 18:00;;;Mordversuch an Stiefvater: 15- und 18-Jähriger als Mitwisser;Am Dienstag wurden die beiden mutmaßlichen Komplizen festgenommen, U-Haft wurde aber keine verhängt;War die Bluttat an einem 60-jährigen Wiener Neustädter ein schief gelaufenes Mordkomplott? Es gibt Indizien, dass der Messerangriff am vergangenen Samstag auf Reinhard P. geplant war. Sein 19-jähriger Stiefsohn soll zumindest zwei Mitwisser gehabt haben, mit denen er bewaffnet zu seinem Stiefvater fuhr und auf ihn eingestochen haben soll. Am Dienstag wurden die beiden mutmaßlichen Komplizen, 15 und 18 Jahre alt, festgenommen. Die Staatsanwaltschaft Wiener Neustadt hat die Untersuchungshaft beantragt. Das Landesgericht hat jedoch keine U-Haft verhängt. „Es gibt die Weisung, dass die Personen am Ermittlungsverfahren mitwirken müssen und keinen Kontakt zu Beteiligten aufnehmen dürfen“ sagt Gerichtssprecherin Birgit Borns. Die Kriminalbeamten des Stadtpolizeikommandos Wiener Neustadt ermitteln gegen Akas M. und Beteiligte wegen versuchten Mordes. Der Messerangriff hatte sich wie berichtet Samstagabend gegen 20.30 Uhr auf einem Werksgelände in der Kaserngasse abgespielt. Das Opfer hat in der Gewerbezone eine Garage gemietet und sich dort aufgehalten. Der 19-Jährige soll mit seinen Komplizen aufgetaucht sein und nicht lange gefackelt haben. Er steht im Verdacht, seinem Stiefvater ein Messer zwei Mal in den Bauch und einmal in den Oberschenkel gerammt zu haben. Anschließend flüchteten alle drei Verdächtigen vom Tatort.;;;;;
kurier;https://kurier.at/kultur/trenklers-tratsch-ich-hab-geglaubt-mir-hauts-das-heu-raus/402438504;politik, ns, us, ss, regierung, neos, sp, werner kogler;05.05.2023;nan;24.10.2024;05.05.23, 16:16;;;Trenklers Tratsch: „Ich hab’ geglaubt, mir haut’s das Heu raus!“;Das „Forum Kultur“ der Grünen kostete 186.069,70 Euro. Die Kultursprecherin der Neos kommt aus dem Staunen nicht heraus.;Die Kollegin von der Presse war erbost wie selten: Almuth Spiegler vernichtete „das erste ,Forum Kultur‘ der Grünen“, das am 28. Februar im halb vollen Volkstheater stattgefunden hat, als „Veranstaltung von sonderlicher Peinlichkeit“, die sich nicht hätte entscheiden können, ob sie unter anderem „Kabarett-Preis-Gala“, „dadaistischer Club Zwei“ oder „Wahlveranstaltung (ohne Wahl)“ sein wollte. Auch Ihr Tratschpartner war vom „Forum Kultur“ wenig begeistert. Denn eigentlich sollte es, wie im Regierungsprogramm festgehalten, um die Entwicklung einer österreichweiten Kulturstrategie gehen. Und das „Forum Kultur“ sollte dem Austausch dienen – „aller für den Bereich Kunst und Kultur relevanten Akteur:innen“ in „Politik, Kultur, Wissenschaft, Zivilgesellschaft und Medien“, wie es Vizekanzler Werner Kogler ausdrückte. Auf der Bühne präsentierten sich jedoch nur Grün-Politiker, also Kogler und Kulturstaatssekretärin Andrea Mayer. Alle anderen Parteien durften still zuhören. Das Interesse war daher gering. Julia Seidl, neue Kultursprecherin der Neos, ging trotzdem – und auch sie war von der „Parteiveranstaltung“ unangenehm berührt. Die kantige Tirolerin konstatierte in erster Linie „Geschwurbel“. Sie brachte daher eine parlamentarische Anfrage ein. Und nun liegen die Antworten von Kogler vor. Man muss ihm zugutehalten, dass er erschöpfend Auskunft gibt. Hochachtung! Immerhin geht es um Steuergeld. Im Falle des „Forums Kultur“ um 186.069,70 Euro. Nach Lektüre der detaillierten Liste stellte Seidl fest: „Ich hab’ geglaubt, mir haut’s das Heu raus!“;;;;;
kurier;https://kurier.at/chronik/niederoesterreich/noe-der-grosse-eisenbahnraub-und-seine-mysterioesen-wendungen/401052901;ns, us, rna, ss, schi, sp;04.10.2020;nan;24.10.2024;04.10.20, 05:00;;;NÖ: Der große Eisenbahnraub und seine mysteriösen Wendungen;Vor 30 Jahren erbeuteten drei Männer aus einem fahrenden Zug 35 Millionen Schilling. Die Beute ist bis heute verschwunden.;Als sich der Regionalzug „2053“ in den Abendstunden des 9. April 1990 in St. Pölten in Bewegung setzte, machten sich drei Männer für den spektakulärsten Coup in der österreichischen Kriminalgeschichte bereit. Zwei Jahre lang hatten sie jedes Detail geplant, nur der Drahtzieher des Verbrechens blieb dezent im Hintergrund. Er wollte sich nicht die Finger schmutzig machen. Den kurzen Halt in Kirchstetten in Niederösterreich nutzte das Trio, um das rollende Postamt zu entern. Ein Räuber kletterte blitzschnell durch ein Klofenster in den Waggon und öffnete seinen Komplizen von innen die Tür.;;;;;
kurier;https://kurier.at/chronik/niederoesterreich/sankt-poelten/st-poeltner-studierende-verpassen-schulklos-design-update/401767098;ns, christ, us, rna, usa, ss, sp;12.10.2021;nan;24.10.2024;12.10.21, 14:44;;;St. Pöltner Studierende verpassen Schulklos Design-Update;"Die NDU entwickelte mit Badezimmerausstatter LAUFEN neue Konzepte für Schul-Sanitärräume. Die Ergebnisse sind in der Ausstellung ""NULL NULL"" zu sehen.";"Der KURIER berichtet verstärkt aus der Landeshauptstadt St. Pölten. Wenn Sie über alle wichtigen Themen in der Stadt informiert bleiben wollen, dann können Sie sich hier oder am Ende des Artikels für den wöchentlichen Newsletter ""Ganz St. Pölten"" anmelden. Dass auch Sanitärbereiche in Schulen modern und interessant gestaltet sein können, zeigt die Ausstellung ""NULL NULL - Neue Sanitärräume für Schulen"". Der Masterstudiengang Innearchitektur und visuelle Kommunikation der New Design University (NDU) St. Pölten ist mit dem Schweizer Sanitärkeramikhersteller LAUFEN eine Programmpartnerschaft zum Thema eingegangen.";;;;;
kurier;https://kurier.at/chronik/niederoesterreich/st-poelten-neues-stadtquartier-nimmt-fahrt-auf/401080188;ns, christ, us, ss, sp;29.10.2020;nan;24.10.2024;29.10.20, 05:05;;;St. Pölten: Neues Stadtquartier nimmt Fahrt auf;Spannung um Zukunft des Leiner-Stammhauses inmitten des Jahrhundertprojekts der Signa-Gruppe;Es geht um ein „cooles Projekt für die Landeshauptstadt“. Mit diesem appetitlichen Angebot locken Vertreter des Möbelhauses Leiner und der Stadt St. Pölten für den morgigen Freitag zur Pressekonferenz. Stilecht in die Wohnzimmerabteilung der Leiner-Liegenschaft mitten in der Landeshauptstadt. Dieses imposante Anwesen ist auch die Basis für das Jahrhundertprojekt „Stadtquartier“, das die Signa-Gruppe des Immobilieninvestors René Benko verwirklichen will. Bei dem Termin seien auch Details zum Planungsstand des Großprojekts zu erwarten, heißt es aus dem Rathaus. Ein Hotel mit 150 Zimmern, 150 Wohnungen, ein Konferenzzentrum und ein neuartiges Leiner-Möbelhaus sollen auf der über 9.000 Quadratmeter großen Grundstücksfläche zwischen Rathausplatz und Julius-Raab-Promenade entstehen. Die verheißungsvolle Präsentation der Grobplanungen der Signa-Gruppe zu Jahresbeginn hatte in St. Pölten für viel Aufsehen gesorgt. Dass direkt am Leiner-Areal an der Heitzlergasse seit einigen Wochen bei emsigen archäologischen Sicherungsgrabungen historische Grundfesten, Mauerreste und so manche verkohlte Ziegelgrube freigeschaufelt wurden, zeigt den Passanten, dass die neuen Bauherrn Druck machen. Wurde doch ein Baubeginn für das Jahr 2021 anvisiert und die Präsentation der Detailplanung für den heurigen Herbst angekündigt. Die in St. Pölten so gut wie bei jeder Baustelle verpflichtende Sicherung des historischen Untergrunds, dürfte aber bei der aktuellen Grabungsstelle wenig Spektakuläres zutage fördern. „Es handelt sich um zwei ehemalige Häuser aus dem 19. Jahrhundert. Weil hier vom Bauwerber nicht in die Tiefe gebaut werden soll, muss auch nur der Bestand bis zu einem Meter oder etwas darunter untersucht und dokumentiert werden“, berichtet St. Pöltens Stadt-Archäologe Ronald Risy. Unweit davon, nämlich am Rossmarkt, der ebenfalls in die künftige Stadtquartier-Baustelle einbezogen wird, sehe die Sache allerdings ganz anders aus. Dort müsse man wegen einer geplanten Garage in die Tiefe. „Und dort werden wir dann auch ganz sicher wieder Römerfunde haben“, kündigt Risy an.;;;;;
kurier;https://kurier.at/politik/inland/grossbritannien-haengt-eu-beim-impfen-ab-ende-mai-fast-alle-geimpft/401180533;europa, ns, lockdown, us, impfstoff, usa, pandemie, ss, schi, regierung, sp;06.02.2021;nan;24.10.2024;06.02.21, 15:14;;;Großbritannien hängt EU beim Impfen ab: Ende Mai fast alle geimpft ;"London will die ""allermeisten Erwachsenen"" bis Ende Mai durchimpfen. Sämtliche Risikogruppen schon bis Ende April.";Fast 500.000 Menschen werden derzeit täglich in Großbritannien geimpft. Das Land, das zu den am schlimmsten betroffenen der Covid-Pandemie weltweit zählt, kann dieser Tage eindrucksvolle Erfolgsmeldungen für sich verbuchen. Dank frühzeitiger Zulassungen von Impfstoffen – also Wochen vor der EU – und großer Produktionsanlagen der wichtigsten Impfstoffe im eigenen Land kann Großbritannien bei seiner Impfkampagne Tempo machen. Bis Ende dieser Woche sind bereits 11 Millionen Briten geimpft. Das sind fast 17 Prozent der Bevölkerung.;;;;;
kurier;https://kurier.at/chronik/oesterreich/corona-spitaeler-fahren-operationen-zurueck/401092026;ns, lockdown, us, pandemie, ss, schi, regierung, corona, sp;09.11.2020;nan;24.10.2024;09.11.20, 17:04;;;Corona: Spitäler fahren Operationen zurück;Anders als beim ersten Lockdown im Frühjahr gehen die Krankenhäuser aber gezielter vor  und entscheiden stärker nach Dringlichkeit;Mit gebannter Sorge blickt man in den heimischen Spitälern auf die weitere Entwicklung der Corona-Infektionszahlen. Denn sollten die bisherigen Maßnahmen der Bundesregierung nicht greifen, könnten in Österreich schon bald die intensivmedizinischen Kapazitäten erschöpft sein – eine Situation, die man unbedingt vermeiden will, um Zustände wie in Italien im Frühjahr zu verhindern. Schon jetzt gehen die heimischen Spitäler langsam dazu über, ähnlich wie im Frühling, planbare, nicht dringliche Operationen zu verschieben, wie ein Rundruf in den Bundesländern zeigt. Wobei die meisten Länder deutlich selektiver vorgehen als noch während des ersten Lockdowns. So zum Beispiel Wien, wo man in den Gemeindespitälern nun eine andere Strategie fährt als vor einem halben Jahr: Damals wurden sehr großflächig Operationen verschoben. Nach dem Lockdown halfen Privatspitäler aus, den Rückstau abzubauen. Diesmal übernehmen die privaten Häuser von Anfang an Patienten aus den Gemeindespitälern. Dennoch kommt es bereits zu Verschiebungen;0;0;0;1;
kurier;https://kurier.at/kultur/andris-nelsons-leitet-2020-erstmals-das-wiener-neujahrskonzert/400366193;ns, christ, us, rna, usa, ss, sp;01.01.2019;nan;24.10.2024;01.01.19, 13:32;;;Andris Nelsons leitet 2020 erstmals das Wiener Neujahrskonzert ;Andris Nelsons, 1978 in Riga geboren, galt früh als Shooting Star der Klassik-Szene. ;Der Dirigent des Neujahrskonzerts 2020 steht fest: Andris Nelsons folgt auf Christian Thielemann, der am Dienstag im Musikverein sein Debüt beim Neujahrskonzert gegeben hat. Andris Nelsons wird am 1. Jänner 2020 zum ersten Mal das Neujahrskonzert leiten.  Der lettische Dirigent, der Musikdirektor des Boston Symphony sowie des Gewandhausorchesters Leipzig ist, ist den Philharmonikern seit 2010 eng verbunden. „Es ist eine unglaubliche Ehre, eingeladen worden zu sein“, wird der 40-Jährige in einer Aussendung zitiert. „Uns verbinden viele Jahre wunderbaren Musizierens. Daher ist die Freude besonders groß“, so Nelsons. Philharmoniker-Vorstand Daniel Froschauer betonte die hohe Musikalität und jugendliche Dynamik des bereits zweiten Neujahrs-Debütanten in Folge - nach dem heurigen Einstand von Christian Thielemann. In diesem Jahr bringen die Philharmoniker mit Nelsons auch einen gemeinsamen Beethoven-Zyklus auf CD heraus und spielen ihn in Konzerten in Wien sowie international auf Tournee.;0;0;0;1;
kurier;https://kurier.at/chronik/oesterreich/die-gletscher-verbluten-was-das-fuer-uns-menschen-heisst/402920374;klimakrise, ns, us, ss, schi, klima, naturschutz, klimawandel, sp;06.07.2024;nan;24.10.2024;06.07.24, 18:00;;;"Die Gletscher ""verbluten"": Was das für uns Menschen heißt";Die Gletschervermesser des Alpenvereins wissen: Was der Klimawandel mit den Gletschern macht, droht auch dem Menschen.;203 Meter: So weit hat sich die Pasterze am Großglockner im letzten Jahr zurückgezogen. Zusätzlich hat der berühmteste Gletscher Österreichs eine große Menge an Volumen verloren. Hohe Temperaturen lassen den Schnee, der den Gletscher schützt, schnell schmelzen. 15 Grad hat es an diesem Samstag im Juni am Dachstein, wo sich die rund 20 ehrenamtlichen Gletschermesser des Österreichischen Alpenvereins zum Erfahrungsaustausch treffen.;0;0;0;1;
kurier;https://kurier.at/chronik/oberoesterreich/gasbohrung-in-molln-greenpeace-zieht-vor-gericht/402703198;politik, windkraft, ns, us, ss, schi, klima, naturschutz, weltklima, klimaschutz, grenzen, sp, regierung, fpö, fridays for future;11.12.2023;nan;24.10.2024;11.12.23, 07:59;;;Gasbohrung in Molln: Greenpeace zieht vor Gericht;Oberösterreich genehmigte Gasbohrungen in Molln. Greenpeace will Beschwerde einlegen. Gelassenheit bei ADX Energy.;Greenpeace zieht gegen die geplanten Gas-Probebohrungen in Molln im Nahbereich des Nationalpark Kalkalpen vor Gericht. Man werde diese Woche Beschwerde gegen die Bewilligung der Naturschutzbehörde beim Landesverwaltungsgericht Oberösterreich einreichen, kündigte die NGO am Montag an. Gefordert wird zudem ein Gesetz, das ein Ende der Öl- und Gasproduktion bis 2035 in Österreich festschreibt. Die ADX Vie GmbH - eine Tochterfirma des in Australien gelisteten Explorationsunternehmens ADX Energy - will noch in diesem Winter mit Gas-Probebohrungen in Molln (Bezirk Kirchdorf) im Nahbereich des Nationalpark Kalkalpen starten. Die ersten Bagger rollten bereits am Dienstag an. ➤ Mehr lesen: Gas-Probebohrungen in Molln: Erste Bagger angerollt;0;0;0;1;
kurier;https://kurier.at/chronik/oberoesterreich/makartviertel-linz-stadtteil-hitze-oberoesterreich-wetter/402929305;politik, klimakrise, ns, christ, us, usa, ss, klima, klimawandel, sp;26.07.2024;nan;24.10.2024;26.07.24, 13:00;;;Wie ein Stadtteil in Österreich unter der extremem Hitze leidet;19 Tropennächte machen das Makartviertel zu einem Hotspot in Linz. Ein Lokalaugenschein mit einem Professor und einer Studentin der FH OÖ, die die sozialen Auswirkungen der Hitze analysiert.;Am leeren Parkplatz vor dem ehemaligen Leiner im Linzer Makartviertel brennt die Sonne auf Jürgen Bonath und Melanie Mitterlehner. Die sengende Hitze dort macht den Klimawandel richtig spürbar. Ganz anders die Situation im gegenüberliegenden Barbara Friedhof. Weit über 1.000 mächtige, alte Bäume schaffen ein Mikroklima, das selbst in der größten Hitzewelle Abkühlung bietet. Jürgen Bonath ist gemeinsam mit Christina Pree Leiter dieser Forschungswerkstatt, Melanie Mitterlehner (36) eine der 17 Studierenden. Mitterlehner studiert nebenberuflich „Soziale Arbeit“, sie arbeitet derzeit bei pro mente Oberösterreich im psychosozialen Bereich.;0;0;0;1;
kurier;https://kurier.at/chronik/niederoesterreich/kulturhauptstadt-europa-die-unterlegene-versucht-es-mit-plan-b/402702058;politik, europa, ns, övp, us, usa, ss, sp;10.12.2023;nan;24.10.2024;10.12.23, 05:00;;;Kulturhauptstadt Europa: Die Unterlegene versucht es mit Plan B;St. Pölten ruft sich kommendes Jahr zur Landeskulturhauptstadt aus und investiert viele Millionen.;Es war eigentlich schon alles angerichtet. Der Sekt stand bereits gut gekühlt bereit, die Tabletts mit Brötchen ebenso, als ein Saal voll mit Menschen aus Politik, Kultur und Kunst von Cristina Farinha, der Juryvorsitzenden, nur ein Wort hören wollten: St. Pölten. Doch Farinha entpuppte sich an diesem Novembertag im Jahr 2019 als Partybremse. St. Pölten ging leer aus, geschlagen von einem Kurort östlich von Salzburg. Niederösterreichs ÖVP-Landeshauptfrau Johanna Mikl-Leitner, die sich persönlich für die Bewerbung St. Pöltens zur Kulturhauptstadt Europas stark gemacht hatte, stand die Enttäuschung ins Gesicht geschrieben. Auch im Projektteam rund um Bürgermeister Matthias Stadler herrschte Fassungslosigkeit. ➤ Weiterlesen:  The Good and the Bad Ischl: Lokalaugenschein in der Kulturhauptstadt Doch noch in der Stunde der Niederlage steckten die beiden Politiker die Köpfe zusammen und gebaren den Begriff „Landeskulturhauptstadt“. Mit den Worten „Ganz Europa wird noch auf uns schauen“ beendete Mikl-Leitner schließlich den denkwürdigen Abend, um tags darauf Plan B in Angriff zu nehmen.;0;0;0;1;
kurier;https://kurier.at/chronik/niederoesterreich/politischer-eiertanz-rund-um-bau-der-ostumfahrung/402261969;ns, demo, övp, us, ss, regierung, sp, fpö;16.12.2022;nan;24.10.2024;16.12.22, 17:00;;;Politischer Eiertanz rund um den Bau der Ostumfahrung;Nach Bedenken der SPÖ kam überraschendes Bekenntnis zu dem Projekt zusammen mit den anderen Fraktionen.;Ja, nein, vielleicht – und dann doch. So ungefähr hört sich der derzeitige Eiertanz rund um den Bau der Wiener Neustädter Ostumfahrung an. Es ist vielleicht der bevorstehenden Landtagswahl und der massiven Gegenwehr geschuldet, dass die SPÖ meinungstechnisch zu dem 39 Millionen Euro teuren Projekt einen Stangenslalom hinlegt. Nachdem die Fraktion jahrelang im Land und der Stadt hinter der Umfahrung gestanden war, schlug SP-Vizebürgermeister Rainer Spenger im Beisein von Landesparteichef Franz Schnabl im November plötzlich neue Töne an. Es sei an der Zeit, „die Sache neu zu evaluieren und zu besprechen“, meinte Spenger im Rahmen einer Pressekonferenz. Die Umfahrung sei immer Teil ihres Mobilitätsplans gewesen, aber man solle die Zeit nutzen, um das Projekt nochmals zu bewerten, so die SPÖ. Die Äußerungen sorgten beim Land und der ÖVP-Stadtführung in Wiener Neustadt für Verwunderung. Hatte die SPÖ angesichts der von 6.000 Menschen unterschriebenen Petition gegen die Umfahrung plötzlich kalte Füße bekommen?;;;;;
kurier;https://kurier.at/chronik/niederoesterreich/hundebiss-achtjaehriger-von-bernhardiner-schwer-verletzt/400757268;spo, ns, us, usa, ss, sp;18.02.2020;nan;24.10.2024;18.02.20, 10:42;;;Bernhardiner beißt Bub ins Gesicht: Kind in künstlichem Koma;Das Tier war zuvor nie aggressiv geworden. Die Staatsanwaltschaft erstattete Anzeige. ;Ein achtjähriger Bub ist Montagabend von einem Bernhardiner im Bezirk Neunkirchen schwer verletzt worden. Das Kind wurde von dem Hund ins Gesicht gebissen. Der Achtjährige musste nach notärztlicher Erstversorgung mit dem ÖAMTC-Rettungshubschrauber ins SMZ-Ost nach Wien geflogen und entsprechend behandelt werden. Am Dienstag gab das Spital bekannt, dass der Bub in künstlichen Tiefschlaf versetzt wurde. Der Zustand des Buben sei jedoch stabil und es bestehe eine gute Prognose, teilte eine Sprecherin des Wiener Krankenanstaltenverbunds (KAV) auf APA-Anfrage mit. Wie Bezirkspolizeikommandant Johann Neumüller dem KURIER bestätigt, hat sich der Vorfall am Montag nach 17 Uhr auf einem landwirtschaftlichen Anwesen in der Gemeinde Schrattenbach ereignet. Das achtjährige Kind war zusammen mit seinem Onkel bei einem Bekannten, der einen Bernhardiner hält, zu Besuch auf einem Bauernhof. Als die Erwachsenen dabei waren zusammen mit dem Kind die Kühe in den Stallungen zu füttern, kam es zur Hundeattacke.;;;;;
kurier;https://kurier.at/chronik/wien/alko-fahrt-firmenfeier-todesfall-wien-prozess-haft/402966507;ns, us, ss, familie, sp;23.10.2024;nan;24.10.2024;23.10.24, 16:45;;;Tödliche Alko-Fahrt nach Firmenfeier: Frau muss in Haft;Prozess: Eine 31-Jährige krachte in eine Kolonne. Sie hatte 1,7 Promille Alkohol im Blut.;1,7 Promille hatte die 31-jährige Frau, als sie sich am 26. April nach einer Firmenfeier ins Auto setzte und einen tödlichen Verkehrsunfall verursachte. Ein 40-jähriger Familienvater überlebte den Crash in Floridsdorf nicht.;;;;;
kurier;https://kurier.at/chronik/niederoesterreich/ostumfahrung-eine-handvoll-rebellen-wird-enteignet/402472856;klimakrise, ns, övp, us, ss, schi, klima, regierung, klimaschutz, sp, fpö;02.06.2023;nan;24.10.2024;02.06.23, 18:17;;;Ostumfahrung Wr. Neustadt: Eine Handvoll Rebellen wird jetzt enteignet;Klima-Protestcamp gegen Bau der 4,8 Kilometer langen Straße startet am Sonntag in Lichtenwörth. ;Kaum ein anderes Straßenprojekt der vergangenen Jahre polarisiert so sehr wie der geplante Bau der Ostumfahrung von Wiener Neustadt. Die Frist für die Ablösen von 91 Grundstücken ist abgelaufen, und es zeichnet sich in einigen Fällen eine Zwangsenteignung der Flächen ab. Umweltschützer sowie einige Bauern und Grundeigentümer, die ihren Grund und Boden für die 4,8 Kilometer lange und mittlerweile knapp 60 Millionen Euro teure Trasse nicht hergeben wollen, machen gegen den Straßenbau mobil. Am Sonntag startet in Lichtenwörth dazu ein einwöchiges Klima-Protestcamp von Aktivisten, die gegen die „Umweltzerstörung und Versiegelung der Böden“ aufmarschieren. ➤Mehr dazu: Politischer Eiertanz rund um den Bau der Ostumfahrung Der Ort des Camps ist strategisch gewählt. Es wird auf jenen Feldern nahe des Natura-2000-Schutzgebietes aufgeschlagen, die von der Umfahrung betroffen sind. Über die Woche verteilt finden 60 Vorträge, Workshops und Diskussionen zum Thema Klimaschutz statt. „Das Straßenprojekt wäre die seit Jahren klimaschädlichste Weichenstellung in der Region, die blau-schwarze NÖ-Landesregierung würde den massiven Widerstand Tausender Bürger ignorieren“, heißt es bei der Plattform „Vernunft statt Ostumfahrung“. „Betonprojekte wie dieses heizen die Klimakrise an. Statt unsere Ernährungssicherheit durch lokale Landwirtschaft zu fördern, versiegeln immer mehr Schnellstraßen, Einkaufszentren und Gewerbeflächen beste Böden. Das gräbt uns im wahrsten Sinne des Wortes die Lebensgrundlagen ab“, sagt Lucia Steinwender von „System Change, not Climate Change“. ➤Mehr dazu: Krisengipfel zur Ostumfahrung Hans Gribitz ist einer der betroffenen Landwirte, der bis zum Stichtag vergangene Woche dem Land NÖ die Zustimmung für die Grundablöse verweigert hat. „Durch die Enteignung verliere ich mehrere Tausend Euro. Aber durch die Klimakrise verlieren wir unsere Existenz. Irgendwo muss Schluss sein mit der Versiegelung.“;;;;;
kurier;https://kurier.at/chronik/niederoesterreich/st-poelten-lieferservice-bringt-gesundes/400843892;us, ss, schi, corona, sp;16.05.2020;nan;24.10.2024;16.05.20, 12:26;;;St. Pölten: Lieferservice bringt Gesundes;Fitnessexperte Lukas Leeb und Haubenkoch Hettegger haben sich für ein Projekt zusammengetan.;„Man muss“, sagt Lukas Leeb, „die Krise auch als Chancen sehen.“ Deshalb verwirklicht der gebürtige St. Pöltner trotz oder vor allem wegen der Corona-Krise eine Geschäftsidee, die er schon vor einigen Jahren entwickelt hat. Der ausgebildete Trainer und Besitzer eines Fitnessstudios in der Landeshauptstadt liefert seit Kurzem gesundes Essen aus. „Denn um gesund zu sein, ist die richtige Ernährungsweise ausschlaggebend“, weiß der 32-Jährige. Fitnessexperte Lukas Leeb Die Zutatenliste ist umfangreich: Wer nach Proteinen giert, für den gibt es unter anderem Lachs, Meatballs, Huhn oder auch Tofu. Unter „Carbs“ wiederum finden sich Reis, Süßkartoffel-Pommes und Nudeln, Shakes und Desserts gibt es ebenfalls. Bestellungen sind bis 20 Uhr des Vorabends möglich.;;;;;
kurier;https://kurier.at/chronik/oesterreich/hohe-spritpreise-der-kurier-testet-ob-langsam-fahren-wirklich-geld-spart/401941534;krieg, rki, ns, us, ss, schi, klima, sp, ukraine;18.03.2022;nan;24.10.2024;18.03.22, 05:34;;;Hohe Spritpreise: Der KURIER testet, ob langsam fahren wirklich Geld spart;Benzinpreis. Die Debatte um Tempo 100   auf der Autobahn wird durch teuren Sprit befeuert. Der KURIER hat den Vergleich gemacht.;Der hohe Spritpreis ist seit Tagen Gesprächsthema Nummer 1. Der Krieg in der Ukraine, der Rohölpreis, der Dollar-Kurs. All das dient als Erklärung. Wobei der Preis an der Tankstelle eine weit größere Steigerung erfahren hat, als der Preis für Rohöl am Weltmarkt gestiegen ist. Jedenfalls wirkt sich der Benzinpreis unmittelbar auf das tägliche Leben aus. Und zwar ordentlich. Kostete eine Tankfüllung mit 60 Litern bei einem Preis von 1,30 Euro 78 Euro, schlägt sie sich bei 2 Euro je Liter mit 120 Euro zu Buche. Und die berühmte Geschichte, immer nur 30 Euro zu tanken, bringt einen nicht weiter, zumindest nicht auf der Autobahn. Klimaschützer fordern schon lange Tempo 100 auf Autobahnen. Und: ein verringertes Tempo wird längst als probates Mittel gesehen, Sprit und somit auch Geld beim Tanken zu sparen. Für Tagespendler  eine beliebte Rechenaufgabe: Bei 100 Kilometer Autobahn pro Tag sind das etwa 2.000 Kilometer im Monat. Ein Liter Sprit pro 100 Kilometer weniger würde bei einem Preis von 2 Euro pro Liter eine Ersparnis von 40 Euro im Monat bedeuten. Doch ist die Ersparnis wirklich so groß? Und wie fühlt es sich an, wenn man plötzlich spürbar langsamer unterwegs ist? Der KURIER wagt das Experiment. Zweimal  die Strecke Wien-Döbling – Ybbs an der Donau – Wien-Penzing, also zweimal exakt 230 Kilometer. Beim ersten Mal  mit 100 km/h, beim zweiten Mal mit der auf Autobahnen erlaubten Geschwindigkeit von 130 km/h.;;;;;
kurier;https://kurier.at/chronik/oesterreich/witwe-um-pension-gebracht-spitzenbeamter-degradiert/402154782;ns, us, rna, ss, sp;21.09.2022;nan;24.10.2024;21.09.22, 18:00;;;Witwe um Pension gebracht: Spitzenbeamter degradiert;Schwerer Verdacht: Ein Bericht über einen Helikopterabsturz dürfte mutmaßlich manipuliert worden sein.;Der Skandal um mutmaßlich manipulierte Untersuchungsberichte von Flugzeugabstürzen im Verkehrsministerium kostet nun laut KURIER-Informationen dem interimistischen Leiter der Untersuchungsstelle Luftfahrt den Job. L. soll an der Manipulation eines Dokuments beteiligt gewesen sein, die eine Witwe und zweifache Mutter nicht nur um eine Pension gebracht hat, sondern für sie auch eine Schadenersatzforderung in Höhe von 169.000 Euro zur Folge hatte. Der Helikopterabsturz passierte bereits 2014 bei einem Ausflug zum Steirereck am steirischen Pogusch. Pilot Andreas Aigner war für einen kranken Freund eingesprungen. Ihm wurde angeblich ein desolater Hubschrauber vom Betreiber zugeteilt. Das belegen auch zahlreiche Wartungsprotokolle. Vermutlich war der Tank leck, weshalb Treibstoff auslief. Mangels Sprit stürzte das Fluggerät ab. Der Pilot starb, seine Gäste überlebten schwer verletzt.;;;;;
